Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_agg_mean_value,Cell_Ed_agg_variance,Cell_Ed_agg_max_value,Cell_Ed_agg_min_value,Cell_Ed_agg_top_50_value,Cell_Ed_agg_top_25_value,ObjectNumber
MCF7,4.0,A199,8,2,70.0,0.1514127254486084,0.0017584720626473427,0.1523686945438385,0.0016239131800830364,0.13737055659294128,0.001705456175841391,0.2538655996322632,0.04312925040721893,0.16873823,0.19779187,11
MCF7,4.0,A199,9,2,70.0,0.017230845987796783,0.00014193363313097507,0.01927255094051361,0.00011940270633203909,0.023091495037078857,8.704418723937124e-05,0.05202367529273033,0.0,0.030600715,0.03459329,1
MCF7,4.0,A199,9,2,70.0,0.042131002992391586,0.000387229782063514,0.04280538484454155,0.0003645608958322555,0.06673919409513474,0.0004804144555237144,0.11389625072479248,0.03381751477718353,0.0849694,0.098853715,2
MCF7,4.0,A199,9,2,70.0,0.03784295916557312,0.000490084697958082,0.03958064690232277,0.00044380975305102766,0.05602222681045532,0.00025517813628539443,0.11807046085596085,0.016521364450454712,0.06826277,0.07735041,3
MCF7,4.0,A199,9,2,70.0,0.04056233540177345,0.00029052296304143965,0.04076565057039261,0.00028369095525704324,0.07385328412055969,6.0232323448872194e-05,0.09204455465078354,0.059573180973529816,0.08031373,0.08479468,4
MCF7,4.0,A199,9,2,70.0,0.019934281706809998,0.00031830082298256457,0.026549024507403374,0.00024830683832988143,0.045587725937366486,8.333833102369681e-05,0.06781876087188721,0.022072069346904755,0.053024996,0.057274196,5
MCF7,4.0,A199,9,2,70.0,0.028836539015173912,0.00024272968585137278,0.030067019164562225,0.00021609029499813914,0.030369101092219353,0.00018581289623398334,0.07823020964860916,0.0,0.041015387,0.0485939,6
MCF7,4.0,A199,9,2,70.0,0.050565753132104874,0.00039170996751636267,0.050672926008701324,0.00038710952503606677,0.06649868190288544,0.0004721438745036721,0.0936310812830925,0.012430980801582336,0.08272289,0.08746295,7
MCF7,4.0,A199,9,2,70.0,0.006672789808362722,0.00010574350017122924,0.014663325622677803,0.00011520148109411821,0.012379270046949387,9.916947601595894e-05,0.04217797517776489,0.0,0.02066285,0.025872013,8
MCF7,4.0,A199,9,2,70.0,0.011756060644984245,0.0002863252011593431,0.023886775597929955,0.00029201165307313204,0.030194545164704323,0.0003823247679974884,0.0717427060008049,0.0,0.046978146,0.053117394,9
MCF7,4.0,A199,9,2,70.0,0.02409849688410759,0.0003892640525009483,0.02752584218978882,0.00035028549609705806,0.04103081300854683,0.00029771271510981023,0.06942061334848404,0.0,0.054163724,0.05815224,10
MCF7,4.0,A199,9,2,70.0,0.020215116441249847,0.0005269130924716592,0.03237896040081978,0.00045011486508883536,0.029069429263472557,0.000444290810264647,0.0832090750336647,0.0,0.046845924,0.05761774,11
MCF7,2.0,control,0,3,0.0,0.029510006308555603,0.0005144767346791923,0.03923339769244194,0.000302512344205752,0.04153776913881302,0.00015952071407809854,0.08354011923074722,0.0,0.051480792,0.05643012,1
MCF7,2.0,control,0,3,0.0,0.02338273636996746,0.0004847829113714397,0.03590374067425728,0.00029482398531399667,0.038576748222112656,0.00011586424079723656,0.07124428451061249,0.0,0.04698535,0.05200801,2
MCF7,2.0,control,0,3,0.0,0.03320813551545143,0.0004103988176211715,0.037154797464609146,0.00031253573251888156,0.030657347291707993,0.00024146090436261147,0.08242502808570862,0.0,0.043050084,0.05056253,3
MCF7,2.0,control,0,3,0.0,0.02794177457690239,0.00034879340091720223,0.03198479488492012,0.00026994661311618984,0.030033176764845848,0.00024839979596436024,0.097286157310009,0.0,0.042723164,0.050381307,4
MCF7,2.0,control,0,3,0.0,0.029359648004174232,0.00019492710998747498,0.03082309104502201,0.0001595354697201401,0.039308372884988785,1.790316673577763e-05,0.05047351494431496,0.0288075003772974,0.042741373,0.044710137,5
MCF7,2.0,control,1,3,0.0,0.019131431356072426,0.0002900504332501441,0.027287892997264862,0.00019113742746412754,0.03099224343895912,0.00011718075256794691,0.0697450339794159,0.0,0.039464824,0.04470948,1
MCF7,2.0,control,1,3,0.0,0.04485546052455902,0.0004081111110281199,0.04847800359129906,0.00026545656146481633,0.049788475036621094,0.00010158962686546147,0.09010078758001328,0.019419005140662193,0.057837617,0.06280819,2
MCF7,2.0,control,1,3,0.0,0.030658984556794167,0.00034613499883562326,0.03318909555673599,0.00029072744655422866,0.025596143677830696,0.00021959484729450196,0.05821231007575989,0.0,0.038117953,0.0450827,3
MCF7,2.0,control,1,3,0.0,0.03653482347726822,0.000679303309880197,0.04135221615433693,0.0005696646403521299,0.03005923330783844,0.00012718855577986687,0.05238926038146019,0.0,0.039011326,0.04292019,4
MCF7,2.0,control,2,3,0.0,0.047557685524225235,0.00022896738664712757,0.04828496649861336,0.00019735227397177368,0.050163667649030685,4.8984471504809335e-05,0.07043854147195816,0.025870030745863914,0.055822033,0.059081193,1
MCF7,2.0,control,2,3,0.0,0.03613162785768509,0.0006876322440803051,0.04300515726208687,0.0005228471709415317,0.04267919808626175,0.00017963399295695126,0.08489008992910385,0.00560616422444582,0.053283244,0.059679378,2
MCF7,2.0,control,3,3,0.0,0.07782433182001114,0.0007036672905087471,0.07789842784404755,0.0006985646323300898,0.08882246166467667,4.615426587406546e-05,0.10333919525146484,0.07919184863567352,0.0936864,0.09860388,1
MCF7,2.0,control,3,3,0.0,0.053594984114170074,0.0007594475173391402,0.056588348001241684,0.0006324743735603988,0.04167744517326355,0.0002401371020823717,0.09110528975725174,0.0,0.053999167,0.061017323,2
MCF7,2.0,control,3,3,0.0,0.060994066298007965,0.0006642153020948172,0.06178624927997589,0.0006238960777409375,0.04339379072189331,0.0001318130671279505,0.08149829506874084,0.0,0.052035443,0.05701631,3
MCF7,2.0,control,4,3,0.0,0.08399251848459244,0.00131306576076895,0.08570448309183121,0.001193106290884316,0.06110205873847008,0.00022510139388032258,0.10704294592142105,0.019613981246948242,0.07248606,0.08088228,1
MCF7,2.0,control,4,3,0.0,0.07916279882192612,0.0006363578140735626,0.07916705310344696,0.000636054843198508,0.06149319186806679,0.0004302435554563999,0.12729512155056,0.0045576319098472595,0.07784639,0.089698344,2
MCF7,2.0,control,4,3,0.0,0.05532991141080856,0.0003656444023363292,0.055389031767845154,0.0003627606783993542,0.03994252532720566,9.051078086486086e-05,0.07005748152732849,0.014566733501851559,0.047682367,0.051992808,3
MCF7,2.0,control,4,3,0.0,0.05508219078183174,0.00032163760624825954,0.055122558027505875,0.0003196481557097286,0.043718233704566956,0.00015465772594325244,0.07386038452386856,0.0011815082980319858,0.053537335,0.059508614,4
MCF7,2.0,control,5,3,0.0,0.05786813423037529,0.00018813037604559213,0.0578722208738327,0.0001879072078736499,0.05480564385652542,8.774709567660466e-05,0.0911761149764061,0.024773407727479935,0.06224213,0.06683029,1
MCF7,2.0,control,5,3,0.0,0.058261677622795105,0.0002963283914141357,0.058262899518013,0.00029626302421092987,0.05413142219185829,0.00010476366151124239,0.08153478801250458,0.025875085964798927,0.062392883,0.06699431,2
MCF7,2.0,control,5,3,0.0,0.05115412920713425,0.00020509837486315519,0.051198285073041916,0.0002030147734330967,0.04715903103351593,0.00010285743337590247,0.0803411528468132,0.009836585260927677,0.055068925,0.05982593,3
MCF7,2.0,control,5,3,0.0,0.061354056000709534,0.00037587748374789953,0.06139932572841644,0.00037337568937800825,0.047728098928928375,0.00010201327677350491,0.07695221155881882,0.0015007200418040156,0.055163004,0.059275337,4
MCF7,2.0,control,5,3,0.0,0.05583933740854263,0.00022201375395525247,0.05585314705967903,0.00022129734861664474,0.05277036875486374,7.608067244291306e-05,0.0804375484585762,0.014099805615842342,0.05955594,0.06330915,5
MCF7,2.0,control,5,3,0.0,0.06621172279119492,0.00018466271285433322,0.06621172279119492,0.00018466271285433322,0.057597916573286057,0.00011448270379332826,0.08061648160219193,0.011042998172342777,0.06517665,0.06905299,6
MCF7,2.0,control,5,3,0.0,0.06998378783464432,9.441155270906165e-05,0.06998378783464432,9.441155270906165e-05,0.0679309293627739,6.55094554531388e-05,0.09976460784673691,0.04932762309908867,0.07442556,0.07845819,7
MCF7,2.0,control,6,3,0.0,0.03414788469672203,0.000328908150549978,0.03682953491806984,0.0002559735730756074,0.040046658366918564,8.747149695409462e-05,0.05796157941222191,0.008863262832164764,0.047422823,0.051396064,1
MCF7,2.0,control,6,3,0.0,0.03906300663948059,0.00012914453691337258,0.03918963670730591,0.00012460055586416274,0.03839579224586487,4.847518357564695e-05,0.05519631505012512,0.012731409631669521,0.04381637,0.04663166,2
MCF7,2.0,control,6,3,0.0,0.04076150059700012,0.0001247971085831523,0.04081796482205391,0.00012266526755411178,0.0422992929816246,4.4448941480368376e-05,0.06413444876670837,0.023164598271250725,0.047503844,0.051216595,3
MCF7,2.0,control,6,3,0.0,0.054425206035375595,0.00023545090516563505,0.05450251325964928,0.00023157183022703975,0.048917707055807114,0.00010419652971904725,0.08555469661951065,0.012142868712544441,0.056918196,0.061301574,4
MCF7,2.0,control,6,3,0.0,0.028414754197001457,0.0011196177219972014,0.0516664944589138,0.0008344632806256413,0.037239257246255875,0.000705678598023951,0.17536641657352448,0.0,0.05831169,0.07261053,5
MCF7,2.0,control,6,3,0.0,0.03581181541085243,0.0006271281745284796,0.041486628353595734,0.0004910754505544901,0.02843998558819294,0.0002820442896336317,0.07880061864852905,0.0,0.04214948,0.050419576,6
MCF7,2.0,control,7,3,0.0,0.04260539263486862,0.003919784910976887,0.11070817708969116,0.002645845990628004,0.10636526346206665,0.002994694048538804,0.3046303391456604,0.0,0.14988378,0.18260199,1
MCF7,2.0,control,7,3,0.0,0.0341150239109993,8.583927410654724e-05,0.03412235155701637,8.560749847674742e-05,0.030063552781939507,7.023802754702047e-05,0.059019092470407486,0.0,0.03654618,0.040653646,2
MCF7,2.0,control,7,3,0.0,0.04355666786432266,0.00012081792374374345,0.04356112331151962,0.00012063654139637947,0.03889978677034378,6.451006629504263e-05,0.0648658350110054,0.006809113081544638,0.045271765,0.04904806,3
MCF7,2.0,control,7,3,0.0,0.08680499345064163,0.00033645436633378267,0.08680499345064163,0.00033645436633378267,0.08384457975625992,0.00012403642176650465,0.12277721613645554,0.045399390161037445,0.092789754,0.09808875,4
MCF7,2.0,control,7,3,0.0,0.0724320337176323,0.00016611312457825989,0.0724320337176323,0.00016611312457825989,0.06454267352819443,5.7478515373077244e-05,0.0929446816444397,0.045003414154052734,0.07036918,0.074985236,5
MCF7,2.0,control,7,3,0.0,0.07996153086423874,0.00019150057050865144,0.07996153086423874,0.00019150057050865144,0.06830285489559174,2.044027678493876e-05,0.07670923322439194,0.05787020921707153,0.07211441,0.074442245,6
MCF7,2.0,control,7,3,0.0,0.08839692175388336,0.0036797798238694668,0.09272798895835876,0.0034584614913910627,0.03580647334456444,0.00015892714145593345,0.08460462093353271,0.0008003816474229097,0.04574355,0.05175971,7
MCF7,2.0,control,7,3,0.0,0.15238426625728607,0.002518350025638938,0.15387561917304993,0.002313514007255435,0.1155957579612732,0.0008080974221229553,0.20391717553138733,0.03654896467924118,0.13833596,0.15261532,8
MCF7,2.0,control,7,3,0.0,0.05637118220329285,0.0021260350476950407,0.07513929903507233,0.001423650304786861,0.08077581971883774,0.002080305013805628,0.28012576699256897,0.0,0.11725463,0.14453343,9
MCF7,2.0,control,7,3,0.0,0.0445304699242115,0.00041842643986456096,0.044605568051338196,0.00041578232776373625,0.03728680685162544,3.3324668038403615e-05,0.0488499216735363,0.020923955366015434,0.04201285,0.044301003,10
MCF7,2.0,control,7,3,0.0,0.05541543662548065,0.0004011234559584409,0.055455613881349564,0.0003991859848611057,0.04388285428285599,0.00015145624638535082,0.0801086276769638,0.0010834184940904379,0.053634826,0.05859746,11
MCF7,2.0,control,7,3,0.0,0.05502939969301224,0.0003206466499250382,0.055065471678972244,0.0003188706759829074,0.03938346728682518,0.0001063391100615263,0.0729638934135437,0.011205761693418026,0.047655035,0.052361865,12
MCF7,2.0,control,8,3,0.0,0.04943552985787392,0.0003992353449575603,0.05046800151467323,0.00035546685103327036,0.0401078499853611,0.0001955939078470692,0.08712038397789001,0.00013114034663885832,0.051104702,0.05753124,1
MCF7,2.0,control,8,3,0.0,0.0512348897755146,0.00015943494508974254,0.05123833566904068,0.00015926927153486758,0.045529190450906754,5.644694101647474e-05,0.07404325902462006,0.024731112644076347,0.05136061,0.05485108,2
MCF7,2.0,control,8,3,0.0,0.05179627984762192,0.00014815424219705164,0.051841773092746735,0.00014592592197004706,0.04569379612803459,5.652964682667516e-05,0.07269593328237534,0.021392004564404488,0.051369593,0.055217855,3
MCF7,2.0,control,8,3,0.0,0.07069287449121475,0.0004592703771777451,0.07092706859111786,0.0004441814962774515,0.055282000452280045,9.724058327265084e-05,0.10124734044075012,0.03043287806212902,0.06270874,0.06805277,4
MCF7,2.0,control,8,3,0.0,0.06379686295986176,0.00013106936239637434,0.06379686295986176,0.00013106936239637434,0.05845025181770325,9.040321310749277e-05,0.09058751165866852,0.030667871236801147,0.06589002,0.07064507,5
MCF7,2.0,control,8,3,0.0,0.09879594296216965,0.0017959175165742636,0.10369960218667984,0.001376549364067614,0.08171587437391281,0.0004500438808463514,0.17222075164318085,0.0006997965392656624,0.09756899,0.10854928,6
MCF7,2.0,control,8,3,0.0,0.06573699414730072,0.0005024076090194285,0.06601295620203018,0.00048629959928803146,0.05936570093035698,0.0002637658908497542,0.14155051112174988,0.0,0.07182784,0.079909764,7
MCF7,2.0,control,8,3,0.0,0.0636235848069191,0.0006089003873057663,0.06386074423789978,0.0005960249109193683,0.04846948757767677,0.0001721738517517224,0.0908852145075798,0.0,0.058399152,0.063531496,8
MCF7,2.0,control,8,3,0.0,0.03088775835931301,0.0018044088501483202,0.0633096918463707,0.0016458190511912107,0.03589533641934395,0.0005646757199428976,0.18685568869113922,0.0,0.05437143,0.066837355,9
MCF7,2.0,control,8,3,0.0,0.053520865738391876,0.00044855204760096967,0.05435173586010933,0.00041035638423636556,0.05390123277902603,0.00026484779664315283,0.08421914279460907,0.006914624944329262,0.06679693,0.071681336,10
MCF7,2.0,control,9,3,0.0,0.025608452036976814,0.000739346316549927,0.038911670446395874,0.0006057756254449487,0.02945578098297119,0.0005558220436796546,0.13098275661468506,0.0,0.048378434,0.061652552,1
MCF7,2.0,control,9,3,0.0,0.04752084240317345,0.00028382911114022136,0.048045311123132706,0.00026176375104114413,0.04329507052898407,7.689181074965745e-05,0.06223905831575394,0.007547369226813316,0.049593244,0.052318707,2
MCF7,2.0,control,9,3,0.0,0.03526981920003891,0.0004044072120450437,0.038700368255376816,0.00031097850296646357,0.034856703132390976,0.00017082490376196802,0.06591270864009857,0.0,0.045211732,0.0505753,3
